ID_Venda,Data_Venda,Cliente,Sexo,Idade,Produto,Categoria,Tamanho,Cor,Quantidade,Preço_Unitário,Forma_Pagamento,Estado,Cidade,Vendedor,Canal_Venda,Desconto (%),Avaliação (1-5)
952,2025-10-28,Sr. Kaique Lopes,M,47,Macacão Longo,Macacão,G,Jeans,2,62.04,Dinheiro,MG,Belo Horizonte,Lucas Pires,Online,0,4
953,2025-09-13,Murilo Moura,M,19,Saia Plissada,Saia,G,Verde,1,185.59,Pix,RJ,Niterói,Marcos Silva,Online,10,5
954,2025-07-31,Nicole Barros,F,52,Macacão Longo,Macacão,P,Cinza,3,59.05,Cartão Crédito,BA,Salvador,Fernanda Lima,Loja Física,5,5
955,2025-11-17,Luiz Henrique Barbosa,M,20,Camisa Social,Blusa,G,Cinza,2,222.15,Cartão Crédito,RJ,Petrópolis,Marcos Silva,Online,20,3
956,2025-04-16,Lucas Gabriel Gomes,M,43,Macacão Longo,Macacão,G,Preto,2,178.06,Cartão Crédito,SP,Campinas,Fernanda Lima,Online,10,5
957,2025-04-03,Igor Carvalho,F,21,Bermuda Cargo,Calça,G,Preto,1,192.62,Dinheiro,MG,Contagem,Renata Souza,Online,20,4
958,2025-11-12,Alana Moura,F,36,Camisa Social,Blusa,G,Branco,2,175.29,Dinheiro,SP,Santos,Lucas Pires,Online,15,4
959,2025-06-25,Miguel Jesus,F,19,Camisa Social,Blusa,M,Verde,2,165.51,Dinheiro,MG,Belo Horizonte,Fernanda Lima,Loja Física,5,5
960,2025-09-30,Elisa Rezende,M,53,Macacão Longo,Macacão,M,Amarelo,2,208.59,Cartão Crédito,MG,Contagem,Marcos Silva,Online,15,4
961,2025-12-19,Luna da Paz,M,34,Blazer Feminino,Casaco,P,Jeans,3,174.64,Pix,RS,Pelotas,Lucas Pires,Loja Física,5,5
962,2025-03-24,Sophie Farias,M,38,Short Jeans,Calça,38,Preto,1,236.9,Pix,RS,Caxias do Sul,Juliana Reis,Loja Física,10,3
963,2025-11-22,Juan Araújo,M,33,Macacão Longo,Macacão,P,Amarelo,2,191.12,Pix,BA,Salvador,Renata Souza,Loja Física,10,4
964,2025-05-22,Isabel Alves,F,28,Bermuda Cargo,Calça,M,Vermelho,1,102.73,Pix,SP,Santos,Renata Souza,Online,10,4
965,2025-03-15,Vitor Hugo Nascimento,M,50,Vestido Floral,Vestido,M,Amarelo,2,129.75,Boleto,MG,Contagem,Renata Souza,Online,0,4
966,2025-11-12,Dra. Gabriela Cavalcanti,M,36,Camisa Social,Blusa,GG,Jeans,2,256.43,Cartão Crédito,BA,Salvador,Renata Souza,Online,5,5
967,2025-01-03,Eduarda Peixoto,F,58,Jaqueta Jeans,Casaco,G,Preto,2,194.94,Cartão Crédito,BA,Feira de Santana,Renata Souza,Loja Física,15,3
968,2025-03-20,Danilo Freitas,F,28,Macacão Longo,Macacão,G,Preto,3,192.55,Boleto,BA,Salvador,Juliana Reis,Loja Física,10,5
969,2025-11-06,Enzo Silveira,F,29,Camiseta Básica,Blusa,GG,Bege,3,265.76,Pix,RJ,Niterói,Fernanda Lima,Online,10,3
970,2025-03-30,Sra. Laís Cardoso,M,33,Bermuda Cargo,Calça,M,Rosa,3,165.19,Cartão Débito,RJ,Petrópolis,Juliana Reis,Loja Física,20,5
971,2025-12-14,Luiz Fernando Cunha,M,51,Saia Plissada,Saia,P,Rosa,2,230.41,Pix,SP,São Paulo,Juliana Reis,Loja Física,0,5
972,2025-09-30,Ana Julia Caldeira,F,36,Calça Jeans Skinny,Calça,36,Amarelo,3,297.2,Pix,SP,Campinas,Lucas Pires,Online,15,4
973,2025-11-08,Ana Duarte,F,28,Short Jeans,Calça,40,Jeans,2,246.76,Dinheiro,SP,São Paulo,Juliana Reis,Online,10,3
974,2025-01-06,Ian Novaes,F,34,Vestido Floral,Vestido,M,Rosa,2,74.18,Dinheiro,SP,Campinas,Marcos Silva,Online,15,4
975,2025-05-10,Sra. Gabrielly Porto,M,19,Blazer Feminino,Casaco,G,Verde,3,118.72,Cartão Débito,SP,São Paulo,Marcos Silva,Online,5,5
976,2025-11-18,Breno da Paz,F,26,Calça Jeans Skinny,Calça,38,Amarelo,3,126.09,Cartão Débito,BA,Vitória da Conquista,Renata Souza,Online,10,5
977,2025-08-05,Ana Lívia da Costa,M,41,Calça Jeans Skinny,Calça,38,Azul,1,195.71,Boleto,RJ,Petrópolis,Renata Souza,Online,0,4
978,2025-02-06,Levi Rezende,M,49,Jaqueta Jeans,Casaco,M,Branco,3,263.05,Cartão Débito,MG,Contagem,Renata Souza,Online,10,4
979,2025-11-03,Ana Vitória Teixeira,M,56,Camisa Social,Blusa,P,Preto,2,106.11,Cartão Crédito,RJ,Rio de Janeiro,Fernanda Lima,Online,5,4
980,2025-12-02,Levi Lima,M,60,Macacão Longo,Macacão,G,Azul,3,261.34,Cartão Crédito,RS,Porto Alegre,Juliana Reis,Loja Física,5,5
981,2025-05-28,Cauã Carvalho,M,54,Short Jeans,Calça,36,Verde,3,290.31,Boleto,RS,Porto Alegre,Fernanda Lima,Loja Física,0,4
982,2025-08-10,Fernanda Barbosa,M,53,Jaqueta Jeans,Casaco,G,Rosa,1,222.31,Dinheiro,BA,Salvador,Lucas Pires,Loja Física,0,5
983,2025-12-11,Sr. Bryan Farias,M,47,Bermuda Cargo,Calça,M,Bege,2,65.12,Cartão Crédito,RJ,Rio de Janeiro,Renata Souza,Loja Física,20,4
984,2025-07-27,Maitê Barros,F,56,Bermuda Cargo,Calça,M,Jeans,1,160.37,Pix,BA,Salvador,Marcos Silva,Loja Física,0,5
985,2025-04-12,Francisco da Luz,M,44,Bermuda Cargo,Calça,GG,Jeans,3,98.6,Boleto,RS,Caxias do Sul,Marcos Silva,Online,0,5
986,2025-12-07,Lavínia Vieira,F,39,Saia Plissada,Saia,G,Jeans,3,120.84,Dinheiro,MG,Uberlândia,Renata Souza,Online,20,5
987,2025-08-27,Lucas Gabriel Cavalcanti,F,29,Bermuda Cargo,Calça,M,Jeans,1,129.7,Cartão Crédito,RS,Caxias do Sul,Juliana Reis,Online,15,3
988,2025-02-24,Cauã Alves,M,50,Blazer Feminino,Casaco,M,Bege,1,98.3,Dinheiro,SP,São Paulo,Marcos Silva,Online,5,3
989,2025-08-07,Cauê da Paz,F,28,Calça Jeans Skinny,Calça,38,Amarelo,3,88.55,Boleto,RJ,Rio de Janeiro,Fernanda Lima,Online,15,5
990,2025-07-25,Isadora Cardoso,M,37,Blazer Feminino,Casaco,G,Amarelo,2,244.84,Dinheiro,MG,Belo Horizonte,Fernanda Lima,Online,10,4
991,2025-08-27,Emanuella Cardoso,F,43,Saia Plissada,Saia,G,Cinza,2,126.9,Cartão Crédito,RS,Caxias do Sul,Juliana Reis,Online,15,5
992,2025-12-14,Eduardo Pires,M,41,Jaqueta Jeans,Casaco,M,Verde,1,254.53,Cartão Crédito,RJ,Rio de Janeiro,Marcos Silva,Online,10,5
993,2025-11-21,Bryan Melo,M,35,Saia Plissada,Saia,G,Bege,3,99.76,Cartão Crédito,RJ,Petrópolis,Lucas Pires,Loja Física,20,3
994,2025-08-24,Lucas Gabriel Barros,M,33,Blazer Feminino,Casaco,G,Amarelo,2,287.91,Dinheiro,SP,Santos,Renata Souza,Online,15,3
995,2025-11-25,Larissa Novaes,F,22,Camiseta Básica,Blusa,G,Verde,3,142.26,Dinheiro,MG,Belo Horizonte,Juliana Reis,Loja Física,15,5
996,2025-06-03,João Miguel Pereira,M,53,Macacão Longo,Macacão,M,Amarelo,1,190.36,Boleto,BA,Salvador,Marcos Silva,Loja Física,10,3
997,2025-05-02,Sr. Diego Freitas,F,38,Bermuda Cargo,Calça,GG,Cinza,2,276.18,Pix,BA,Vitória da Conquista,Fernanda Lima,Online,5,4
998,2025-01-05,Brenda Azevedo,M,45,Vestido Floral,Vestido,G,Verde,2,200.8,Pix,SP,São Paulo,Juliana Reis,Loja Física,0,5
999,2025-12-26,Mariana Farias,M,36,Camiseta Básica,Blusa,G,Azul,3,159.2,Boleto,SP,Santos,Marcos Silva,Loja Física,10,5
1000,2025-04-29,Luiz Felipe Oliveira,M,57,Macacão Longo,Macacão,P,Bege,1,182.84,Cartão Débito,RS,Porto Alegre,Lucas Pires,Online,20,5
1001,2025-12-15,Manuela Lima,F,37,Camisa Social,Camisa,38,Rosa,2,87.11,Pix,SP,Campinas,Fernanda Lima,Loja Física,0,5
1002,2025-11-15,Maria Ferreira,F,26,Blazer Feminino,Casaco,38,Cinza,3,284.42,Dinheiro,RS,Porto Alegre,Fernanda Lima,Loja Física,10,4
1003,2025-04-24,Júlia Rodrigues,F,29,Saia Jeans,Saia,M,Cinza,3,131.48,Dinheiro,RS,Pelotas,Fernanda Lima,Loja Física,10,3
1004,2025-04-07,Matheus Oliveira,M,25,Calça Moletom,Calça,P,Preto,1,269.67,Pix,MG,Contagem,Marcos Silva,Loja Física,0,4
1005,2025-05-01,Valentina Pereira,F,26,Saia Jeans,Saia,M,Branco,1,276.84,Cartão Crédito,RS,Pelotas,Marcos Silva,Loja Física,0,2
1006,2025-07-26,Ana Ferreira,F,33,Calça Jeans Skinny,Calça,40,Cinza,2,276.82,Boleto,SP,Campinas,Renata Souza,Loja Física,5,5
1007,2025-12-17,Enzo Souza,M,27,Vestido Floral,Vestido,M,Bege,3,110.21,Cartão Crédito,RS,Porto Alegre,Marcos Silva,Online,0,1
1008,2025-08-22,Ana Silva,F,38,Blazer Feminino,Casaco,P,Branco,1,98.29,Cartão Crédito,MG,Contagem,Marcos Silva,Loja Física,15,2
1009,2025-12-07,Ana Oliveira,F,33,Vestido Longo,Vestido,M,Rosa,3,211.78,Dinheiro,RS,Caxias do Sul,Renata Souza,Loja Física,20,3
1010,2025-07-04,Ana Gomes,F,37,Saia Jeans,Saia,42,Azul,1,280.86,Cartão Crédito,RJ,Niterói,Fernanda Lima,Loja Física,5,4
1011,2025-06-07,Sophia Santos,F,30,Saia Jeans,Saia,42,Bege,3,86.82,Pix,MG,Belo Horizonte,Marcos Silva,Online,5,4
1012,2025-11-05,Matheus Pereira,M,35,Moletom com Capuz,Casaco,42,Vinho,3,140.86,Dinheiro,SP,Santos,Fernanda Lima,Loja Física,20,3
1013,2025-12-04,Júlia Rodrigues,F,24,Vestido Longo,Vestido,40,Rosa,2,284.64,Dinheiro,MG,Uberlândia,Renata Souza,Loja Física,15,3
1014,2025-05-31,Alice Rodrigues,F,31,Jaqueta Jeans,Casaco,36,Verde,1,77.15,Cartão Débito,RS,Porto Alegre,Lucas Pires,Loja Física,0,4
1015,2025-12-02,Pedro Oliveira,M,40,Camisa Social,Camisa,38,Bege,2,72.8,Pix,SP,São Paulo,Juliana Reis,Loja Física,15,1
1016,2025-02-11,Enzo Silva,M,25,Jaqueta Jeans,Casaco,38,Branco,2,169.23,Boleto,MG,Belo Horizonte,Marcos Silva,Online,0,3
1017,2025-07-22,Isabella Santos,F,27,Camiseta Básica,Camisa,P,Preto,1,206.84,Dinheiro,SP,São Paulo,Juliana Reis,Online,10,1
1018,2025-03-05,Helena Lima,F,24,Jaqueta Jeans,Casaco,G,Azul,3,277.26,Cartão Débito,SP,Campinas,Renata Souza,Loja Física,5,3
1019,2025-12-16,Arthur Oliveira,M,40,Moletom com Capuz,Casaco,38,Vinho,2,272.48,Cartão Crédito,MG,Belo Horizonte,Lucas Pires,Loja Física,20,2
1020,2025-12-17,Isabella Oliveira,F,39,Calça Jeans Skinny,Calça,36,Azul,2,284.97,Boleto,SC,Florianópolis,Renata Souza,Online,15,5
1021,2025-06-24,Arthur Rodrigues,M,40,Vestido Floral,Vestido,38,Azul,3,91.46,Cartão Débito,SP,Santos,Renata Souza,Loja Física,20,5
1022,2025-03-04,Júlia Gomes,F,39,Camisa Social,Camisa,42,Vinho,2,186.25,Boleto,MG,Contagem,Renata Souza,Loja Física,0,5
1023,2025-06-05,Miguel Gomes,M,40,Moletom com Capuz,Casaco,42,Cinza,1,143.85,Cartão Débito,RS,Caxias do Sul,Fernanda Lima,Loja Física,10,4
1024,2025-09-23,Isabella Silva,F,29,Saia Jeans,Saia,40,Preto,2,132.46,Dinheiro,RJ,Petrópolis,Marcos Silva,Online,5,2
1025,2025-11-28,João Pereira,M,31,Moletom com Capuz,Casaco,42,Cinza,3,174.99,Dinheiro,SP,Santos,Lucas Pires,Online,0,3
1026,2025-04-05,Júlia Santos,F,29,Camiseta Básica,Camisa,G,Branco,1,137.71,Pix,RS,Caxias do Sul,Lucas Pires,Loja Física,10,4
1027,2025-08-22,Sophia Rodrigues,F,39,Calça Moletom,Calça,M,Cinza,2,90.24,Cartão Crédito,MG,Belo Horizonte,Renata Souza,Loja Física,0,3
1028,2025-07-21,Heitor Souza,M,25,Saia Jeans,Saia,G,Vinho,2,237.16,Boleto,RS,Pelotas,Lucas Pires,Online,5,5
1029,2025-02-25,Ana Ferreira,F,39,Vestido Floral,Vestido,G,Azul,1,172.73,Dinheiro,MG,Uberlândia,Fernanda Lima,Online,10,1
1030,2025-07-18,Enzo Rodrigues,M,24,Calça Jeans Skinny,Calça,P,Rosa,3,133.21,Dinheiro,RS,Pelotas,Fernanda Lima,Online,5,3
1031,2025-06-04,Lucas Rodrigues,M,24,Moletom com Capuz,Casaco,38,Amarelo,1,286.27,Pix,MG,Contagem,Renata Souza,Online,20,2
1032,2025-09-03,Sophia Silva,F,31,Vestido Floral,Vestido,M,Vinho,2,109.51,Pix,SP,Santos,Renata Souza,Online,5,1
1033,2025-02-26,Laura Gomes,F,37,Moletom com Capuz,Casaco,42,Preto,3,121.87,Cartão Débito,MG,Belo Horizonte,Renata Souza,Online,15,2
1034,2025-06-12,Júlia Lima,F,32,Calça Moletom,Calça,40,Preto,3,126.88,Dinheiro,SP,Campinas,Fernanda Lima,Loja Física,20,4
1035,2025-06-21,Ana Rodrigues,F,36,Bermuda Cargo,Calça,G,Amarelo,2,126.18,Pix,RJ,Rio de Janeiro,Renata Souza,Online,20,3
1036,2025-04-20,Laura Ferreira,F,31,Vestido Longo,Vestido,G,Amarelo,3,113.69,Boleto,RJ,Rio de Janeiro,Fernanda Lima,Loja Física,20,4
1037,2025-02-24,Gabriel Gomes,M,25,Moletom com Capuz,Casaco,M,Preto,2,293.84,Dinheiro,SP,Santos,Juliana Reis,Online,0,3
1038,2025-07-24,Helena Santos,F,28,Jaqueta Jeans,Casaco,P,Branco,1,138.64,Cartão Crédito,MG,Contagem,Renata Souza,Loja Física,5,5
1039,2025-07-20,Davi Alves,M,36,Blazer Feminino,Casaco,38,Vinho,2,198.25,Dinheiro,SC,Florianópolis,Renata Souza,Loja Física,5,5
1040,2025-02-13,Manuela Gomes,F,27,Calça Jeans Skinny,Calça,M,Amarelo,1,118.45,Pix,RJ,Niterói,Marcos Silva,Online,15,5
1041,2025-01-08,Heitor Lima,M,28,Camisa Social,Camisa,42,Branco,3,89.51,Pix,MG,Uberlândia,Renata Souza,Loja Física,10,1
1042,2025-02-12,Maria Ferreira,F,36,Saia Jeans,Saia,36,Bege,1,182.92,Boleto,RJ,Petrópolis,Renata Souza,Online,5,2
1043,2025-09-30,Laura Souza,F,26,Calça Jeans Skinny,Calça,38,Bege,1,214.35,Cartão Crédito,SP,São Paulo,Fernanda Lima,Loja Física,5,5
1044,2025-08-17,Sophia Lima,F,24,Bermuda Cargo,Calça,42,Amarelo,1,141.3,Boleto,RJ,Niterói,Fernanda Lima,Loja Física,0,5
1045,2025-02-18,Alice Pereira,F,37,Calça Jeans Skinny,Calça,G,Vinho,1,203.62,Dinheiro,SP,Santos,Juliana Reis,Loja Física,0,2
1046,2025-04-30,Laura Alves,F,24,Moletom com Capuz,Casaco,M,Bege,3,152.94,Cartão Crédito,SC,Blumenau,Renata Souza,Loja Física,20,1
1047,2025-08-04,Manuela Alves,F,25,Saia Plissada,Saia,P,Branco,1,167.53,Dinheiro,SP,Santos,Renata Souza,Online,15,1
1048,2025-07-11,Gabriel Alves,M,25,Calça Jeans Skinny,Calça,38,Preto,1,92.03,Cartão Débito,RS,Pelotas,Renata Souza,Loja Física,0,5
1049,2025-08-14,Manuela Gomes,F,25,Camiseta Básica,Camisa,38,Verde,2,160.38,Cartão Débito,SC,Joinville,Juliana Reis,Online,5,5
1050,2025-07-07,Lucas Lima,M,30,Saia Jeans,Saia,42,Verde,1,98.56,Cartão Crédito,SP,Campinas,Lucas Pires,Online,10,2
1051,2025-12-29,Helena Rodrigues,F,32,Camiseta Básica,Camisa,G,Verde,2,68.3,Cartão Crédito,RS,Porto Alegre,Renata Souza,Online,20,1
1052,2025-03-02,João Ferreira,M,40,Saia Plissada,Saia,36,Vinho,2,211.68,Cartão Crédito,SP,Campinas,Juliana Reis,Loja Física,0,3
1053,2025-12-15,Valentina Pereira,F,24,Saia Jeans,Saia,42,Verde,2,122.5,Cartão Débito,RJ,Petrópolis,Marcos Silva,Loja Física,10,1
1054,2025-11-18,Enzo Silva,M,25,Vestido Floral,Vestido,38,Rosa,3,230.67,Cartão Débito,RJ,Niterói,Lucas Pires,Loja Física,15,4
1055,2025-03-13,Arthur Lima,M,40,Saia Plissada,Saia,38,Rosa,1,153.14,Boleto,SC,Blumenau,Juliana Reis,Online,10,5
1056,2025-07-16,Laura Pereira,F,33,Blazer Feminino,Casaco,42,Branco,3,136.24,Cartão Crédito,MG,Belo Horizonte,Renata Souza,Online,0,1
1057,2025-12-07,Matheus Silva,M,24,Saia Jeans,Saia,36,Rosa,3,190.34,Boleto,SC,Joinville,Juliana Reis,Online,0,1
1058,2025-05-21,Maria Oliveira,F,29,Blazer Feminino,Casaco,M,Verde,2,277.56,Boleto,MG,Contagem,Fernanda Lima,Loja Física,15,3
1059,2025-10-04,Alice Santos,F,39,Saia Plissada,Saia,G,Branco,2,182.63,Cartão Crédito,RJ,Niterói,Lucas Pires,Loja Física,5,3
1060,2025-02-28,Helena Silva,F,26,Jaqueta Jeans,Casaco,36,Preto,3,234.45,Dinheiro,SC,Florianópolis,Lucas Pires,Loja Física,0,5
1061,2025-01-31,Helena Rodrigues,F,38,Saia Jeans,Saia,38,Amarelo,2,247.55,Cartão Crédito,RJ,Rio de Janeiro,Lucas Pires,Online,20,2
1062,2025-10-18,Heitor Souza,M,37,Saia Jeans,Saia,42,Rosa,3,63.61,Pix,MG,Belo Horizonte,Renata Souza,Loja Física,0,3
1063,2025-10-16,Arthur Silva,M,25,Saia Plissada,Saia,P,Bege,3,270.98,Cartão Crédito,RJ,Petrópolis,Marcos Silva,Loja Física,15,2
1064,2025-12-10,Pedro Silva,M,31,Blazer Feminino,Casaco,G,Amarelo,1,256.97,Pix,RJ,Petrópolis,Lucas Pires,Loja Física,10,3
1065,2025-10-26,Miguel Gomes,M,27,Vestido Floral,Vestido,42,Rosa,3,90.22,Dinheiro,MG,Uberlândia,Fernanda Lima,Loja Física,0,5
1066,2025-11-09,Heitor Lima,M,29,Saia Jeans,Saia,G,Bege,3,229.31,Cartão Débito,SP,Santos,Marcos Silva,Online,15,1
1067,2025-11-26,Davi Alves,M,36,Camiseta Básica,Camisa,36,Rosa,3,149.1,Dinheiro,MG,Contagem,Lucas Pires,Online,10,5
1068,2025-02-19,Arthur Oliveira,M,36,Vestido Longo,Vestido,36,Verde,3,271.16,Pix,MG,Contagem,Marcos Silva,Online,10,4
1069,2025-08-03,Isabella Alves,F,29,Camiseta Básica,Camisa,40,Verde,1,147.62,Dinheiro,MG,Belo Horizonte,Fernanda Lima,Online,15,3
1070,2025-12-30,João Ferreira,M,24,Moletom com Capuz,Casaco,42,Amarelo,2,264.35,Dinheiro,RS,Pelotas,Marcos Silva,Online,15,2
1071,2025-06-27,Laura Rodrigues,F,30,Vestido Longo,Vestido,P,Bege,2,96.11,Cartão Débito,MG,Contagem,Marcos Silva,Online,15,4
1072,2025-10-12,Isabella Alves,F,32,Saia Plissada,Saia,36,Vinho,1,180.06,Cartão Débito,MG,Uberlândia,Lucas Pires,Online,0,3
1073,2025-11-21,João Gomes,M,30,Vestido Longo,Vestido,M,Verde,1,227.47,Cartão Débito,SC,Joinville,Juliana Reis,Loja Física,20,4
1074,2025-06-30,Miguel Oliveira,M,29,Vestido Floral,Vestido,36,Amarelo,3,284.32,Cartão Crédito,SC,Florianópolis,Fernanda Lima,Online,5,1
1075,2025-09-17,Davi Gomes,M,38,Blazer Feminino,Casaco,36,Bege,1,286.98,Dinheiro,RJ,Niterói,Juliana Reis,Online,5,1
1076,2025-12-26,Gabriel Gomes,M,35,Saia Jeans,Saia,42,Vinho,1,116.07,Dinheiro,MG,Uberlândia,Lucas Pires,Loja Física,5,4
1077,2025-11-14,Maria Alves,F,36,Saia Plissada,Saia,G,Cinza,1,218.43,Cartão Débito,RJ,Rio de Janeiro,Renata Souza,Online,5,5
1078,2025-05-26,Arthur Lima,M,31,Vestido Longo,Vestido,36,Bege,3,257.5,Cartão Crédito,RJ,Petrópolis,Juliana Reis,Loja Física,10,2
1079,2025-11-07,Miguel Rodrigues,M,34,Saia Plissada,Saia,36,Amarelo,1,281.98,Cartão Débito,SC,Joinville,Fernanda Lima,Loja Física,15,4
1080,2025-09-26,Pedro Souza,M,30,Vestido Longo,Vestido,P,Rosa,2,222.72,Cartão Crédito,RJ,Petrópolis,Fernanda Lima,Loja Física,0,4
1081,2025-06-02,Isabella Alves,F,37,Saia Plissada,Saia,42,Preto,2,250.1,Cartão Débito,RS,Caxias do Sul,Lucas Pires,Loja Física,10,2
1082,2025-12-23,Sophia Lima,F,39,Calça Moletom,Calça,36,Amarelo,2,74.42,Dinheiro,SC,Joinville,Lucas Pires,Online,10,5
1083,2025-03-03,Lucas Rodrigues,M,31,Vestido Longo,Vestido,38,Bege,1,130.92,Cartão Débito,SC,Joinville,Fernanda Lima,Online,15,1
1084,2025-09-21,João Santos,M,27,Blazer Feminino,Casaco,40,Amarelo,1,81.14,Pix,RS,Caxias do Sul,Fernanda Lima,Loja Física,0,5
1085,2025-11-08,Alice Gomes,F,31,Camisa Social,Camisa,42,Branco,2,162.77,Boleto,MG,Uberlândia,Renata Souza,Online,10,1
1086,2025-07-29,Valentina Santos,F,39,Camiseta Básica,Camisa,G,Verde,3,150.65,Pix,SC,Blumenau,Marcos Silva,Online,0,3
1087,2025-09-09,Gabriel Pereira,M,38,Calça Moletom,Calça,38,Amarelo,3,234.47,Pix,RS,Caxias do Sul,Marcos Silva,Loja Física,0,1
1088,2025-09-08,Enzo Oliveira,M,35,Blazer Feminino,Casaco,40,Bege,2,158.34,Pix,SC,Blumenau,Marcos Silva,Loja Física,15,4
1089,2025-11-01,Júlia Silva,F,39,Vestido Longo,Vestido,P,Cinza,1,80.85,Dinheiro,MG,Contagem,Renata Souza,Loja Física,0,2
1090,2025-11-25,Júlia Gomes,F,39,Jaqueta Jeans,Casaco,M,Bege,1,250.32,Cartão Débito,SC,Florianópolis,Juliana Reis,Online,10,2
1091,2025-02-15,Gabriel Souza,M,36,Saia Plissada,Saia,M,Verde,1,239.61,Cartão Débito,RS,Porto Alegre,Marcos Silva,Loja Física,20,5
1092,2025-06-04,Maria Rodrigues,F,33,Calça Moletom,Calça,P,Branco,2,127.19,Pix,RJ,Petrópolis,Lucas Pires,Loja Física,20,5
1093,2025-06-27,Manuela Silva,F,36,Vestido Longo,Vestido,36,Rosa,2,155.23,Dinheiro,SP,Campinas,Lucas Pires,Loja Física,15,2
1094,2025-03-03,Matheus Alves,M,27,Vestido Floral,Vestido,M,Cinza,1,240.13,Cartão Crédito,SP,Campinas,Marcos Silva,Online,10,5
1095,2025-03-20,Valentina Alves,F,25,Vestido Longo,Vestido,40,Bege,3,288.3,Pix,SC,Joinville,Renata Souza,Loja Física,0,4
1096,2025-10-21,Alice Silva,F,33,Vestido Longo,Vestido,36,Azul,1,296.04,Pix,RS,Porto Alegre,Marcos Silva,Loja Física,0,4
1097,2025-06-23,Júlia Gomes,F,29,Calça Moletom,Calça,M,Rosa,2,106.56,Dinheiro,RS,Porto Alegre,Renata Souza,Online,10,2
1098,2025-03-13,Maria Ferreira,F,40,Saia Jeans,Saia,P,Rosa,1,82.98,Boleto,SP,Campinas,Fernanda Lima,Online,10,4
1099,2025-05-13,Júlia Lima,F,40,Camisa Social,Camisa,42,Azul,1,127.23,Cartão Crédito,SC,Florianópolis,Fernanda Lima,Loja Física,5,1
1100,2025-07-17,Laura Gomes,F,40,Vestido Floral,Vestido,42,Bege,3,128.38,Boleto,SC,Joinville,Lucas Pires,Loja Física,15,1
1101,2025-03-30,Carolina Teixeira,F,50,Vestido Longo,Vestido,42,Vermelho,1,176.36,Cartão Débito,BA,Vitória da Conquista,Lucas Pires,Loja Física,20,4
1102,2025-10-02,Novo Cliente 2,F,21,Moletom com Capuz,Casaco,G,Jeans,3,41.98,Cartão Débito,SC,Belo Horizonte,Juliana Reis,Loja Física,20,4
1103,2025-03-16,Novo Cliente 3,F,45,Bermuda Cargo,Calça,P,Vinho,2,64.64,Dinheiro,MG,Niterói,Fernanda Lima,Online,5,4
1104,2025-05-30,Novo Cliente 4,F,66,Jaqueta Jeans,Casaco,M,Rosa,2,84.19,Pix,MG,Niterói,Lucas Pires,Loja Física,0,2
1105,2025-05-02,Sr. Emanuel da Conceição,M,52,Vestido Longo,Vestido,P,Rosa,1,37.48,Pix,BA,Niterói,Renata Souza,Online,15,4
1106,2025-05-06,Mirella Pinto,F,35,Saia Plissada,Saia,40,Vinho,2,290.89,Dinheiro,SP,Contagem,Marcos Silva,Online,10,1
1107,2025-05-16,Novo Cliente 7,F,62,Calça Moletom,Calça,42,Rosa,2,176.39,Pix,RJ,Porto Alegre,Lucas Pires,Loja Física,20,1
1108,2025-02-10,Maria Vitória Caldeira,F,26,Saia Plissada,Saia,G,Preto,2,182.43,Cartão Crédito,BA,Uberlândia,Lucas Pires,Loja Física,10,1
1109,2025-11-01,Camila da Cunha,F,29,Short Jeans,Calça,42,Branco,1,77.83,Dinheiro,RJ,Campinas,Fernanda Lima,Online,5,1
1110,2025-10-04,Novo Cliente 10,F,34,Macacão Longo,Macacão,P,Branco,2,80.35,Cartão Débito,SC,Florianópolis,Marcos Silva,Online,15,3
1111,2025-02-12,Heitor da Rosa,F,38,Short Jeans,Calça,42,Amarelo,3,207.36,Cartão Crédito,SC,Salvador,Renata Souza,Online,10,1
1112,2025-12-24,Novo Cliente 12,F,30,Vestido Longo,Vestido,40,Branco,1,136.05,Cartão Débito,MG,Belo Horizonte,Renata Souza,Loja Física,10,5
1113,2025-08-28,Luiz Felipe Cardoso,M,56,Moletom com Capuz,Casaco,G,Rosa,1,95.63,Cartão Crédito,RS,Petrópolis,Marcos Silva,Online,15,3
1114,2025-08-17,Novo Cliente 14,M,56,Macacão Longo,Macacão,38,Preto,1,155.33,Pix,SC,Porto Alegre,Lucas Pires,Online,5,3
1115,2025-08-24,Ana Beatriz Cardoso,F,39,Camisa Social,Blusa,P,Bege,1,208.3,Boleto,MG,Contagem,Juliana Reis,Online,10,3
1116,2025-10-05,João Felipe Duarte,M,21,Short Jeans,Calça,M,Verde,1,33.01,Cartão Crédito,SP,Santos,Renata Souza,Loja Física,0,4
1117,2025-08-08,Letícia Oliveira,F,24,Saia Jeans,Saia,G,Cinza,3,213.68,Cartão Débito,SP,Niterói,Lucas Pires,Loja Física,0,5
1118,2025-06-27,Felipe Teixeira,M,32,Vestido Longo,Vestido,G,Azul,1,42.32,Cartão Débito,RJ,Niterói,Fernanda Lima,Online,5,5
1119,2025-09-29,Sr. Matheus Nogueira,F,60,Jaqueta Jeans,Casaco,M,Azul,3,116.4,Pix,SP,Feira de Santana,Lucas Pires,Loja Física,0,2
1120,2025-02-15,Nathan Rocha,M,56,Camisa Social,Blusa,38,Vermelho,3,177.3,Cartão Crédito,BA,Salvador,Fernanda Lima,Online,10,1
